id,username,created_at,lng,lat,text
1517722990989000704,Isaiah2nice,Sat Apr 23 04:32:13 +0000 2022,-97.71558250000001,26.196365,@ProbablyHuman15 Mf stfu
1517722992733835265,awhitehorse,Sat Apr 23 04:32:14 +0000 2022,-96.347781,30.6658585,@JackPosobiec Not surprised.
1517722993194983424,PaulGaleNetwork,Sat Apr 23 04:32:14 +0000 2022,-118.4119065,34.0207895,@NintendoCanada Such a cool get!
1517722991999782913,MercuryLoungeNY,Sat Apr 23 04:32:13 +0000 2022,-73.98663,40.722202,Tonight&gt;&gt;&gt; #livemusic #music #band #mercurylounge https://t.co/XblOL6cFSd
1517722995195842560,Landyachtpilot,Sat Apr 23 04:32:14 +0000 2022,-97.34962300000001,41.432621999999995,@BooksUndCoffee @PooleSide @Lukohss @LadyVanessaSnow @SueWoollatt @Tyler_356 @laurel53 Keep telling yourself that w… https://t.co/uomHTcOCMw
1517722995476684802,mrsrosamaria22,Sat Apr 23 04:32:14 +0000 2022,-118.0767455,33.9072505,@RafranzDavis If you’re near Los Angeles this is happening https://t.co/fCQ5xBwVFL
1517722999184510977,Groovystevo2,Sat Apr 23 04:32:15 +0000 2022,-118.1567105,33.809171500000005,@Iottacake @arunextdoor ko syndrome has no cure i’m afraid
1517722999910125568,Kxxrinaaaxx,Sat Apr 23 04:32:15 +0000 2022,-117.66185300000001,34.119646,everything is going my way 🌞
1517723000581337089,IrishmanInWV,Sat Apr 23 04:32:15 +0000 2022,-80.18183450000001,38.9201425,@MissFJB2022 Wow! Congrats!
1517723000723755009,larkfaye,Sat Apr 23 04:32:15 +0000 2022,-114.08852999999999,46.7571475,@TaylorNichola20 Mine has 93 degree bars and it’s not as versatile as I’d like it to be
1517723000631664640,Gowan_Griffen,Sat Apr 23 04:32:15 +0000 2022,-71.4218325,41.817084,@GavinNewsom Allegedly https://t.co/TvxQRQ2Hjl
1517723000950247425,Kaotic1music,Sat Apr 23 04:32:16 +0000 2022,-110.9155735,32.1893905,Cam we show some ❤ to @Stonerbree420 she's one great human being.Oh and a square 😉😁Find her on onlyfans 👀 https://t.co/BMmjC8bkw1
1517723001977987072,Desiree27467038,Sat Apr 23 04:32:16 +0000 2022,-75.3864605,39.1450235,"Good grief,she's so full of herself."
1517723002884005888,Rmplstlskn,Sat Apr 23 04:32:16 +0000 2022,-82.470504,27.284022,@wilder_rose_ I'm totally erect...I mean... I'm totally wrecked 🔥🌹
1517723003206967298,parldotblog,Sat Apr 23 04:32:16 +0000 2022,-79.2725695,43.629311,You need to feel what it’s like to be in the same room as me. 😆LOL.
1517723005614448640,ashontheradio,Sat Apr 23 04:32:17 +0000 2022,-85.7682405,37.822244,It’s a man’s world…
1517723005870297089,spamcoochies,Sat Apr 23 04:32:17 +0000 2022,-74.1119715,40.7922005,@reptileluvr666 yess
1517723008718278657,jlvxc_,Sat Apr 23 04:32:17 +0000 2022,-95.44648649999999,29.838495,I need/want to cry but i'm so numb
1517723009242386433,EroticaGood,Sat Apr 23 04:32:17 +0000 2022,-121.716454,37.931388,@SxarletRed Political sayings work better when they rhyme.
1517723009917677568,hksguy,Sat Apr 23 04:32:18 +0000 2022,-104.92209349999999,39.713563,"@cheddachaz Man, he needs to work on his real-time vision. I feel he peeps for a full game and just plays lineups without adjustments"
1517723010748268545,Cantbanthepearl,Sat Apr 23 04:32:18 +0000 2022,-90.011008,29.982601,@camjordan94 It is be there Sunday bro
1517723010605764609,kelzwithaz,Sat Apr 23 04:32:18 +0000 2022,-98.716992,35.3090465,The Ultimatum is just chaos. So much crazy. https://t.co/gKODd5ZzFM
1517723011532476416,AlfredPapadakis,Sat Apr 23 04:32:18 +0000 2022,-118.4119065,34.0207895,"@ArtChatkoo Donnie: Where are you going, Dude?The Dude: I’m going home, Donnie. Donnie: Your phone is ringing, Du… https://t.co/1fexOuJ9dR"
1517723011683606529,garrett_cote,Sat Apr 23 04:32:18 +0000 2022,-72.54558449999999,42.1130625,He don’t even sound like he believes what he’s saying😂
1517723012803485696,lorincaricature,Sat Apr 23 04:32:18 +0000 2022,-96.7617535,32.819858499999995,@ThatGirlSabs “I survived the Joker’s parade attack &amp; all I got was this lousy T-shirt.”
1517723014460178433,Spiceymammii,Sat Apr 23 04:32:19 +0000 2022,-118.94390050000001,34.185039,Don’t play wit me
1517723017538940929,ohthats_lyn,Sat Apr 23 04:32:19 +0000 2022,-84.433106,33.7671945,"I really don’t be wanting to be bothered, that’s why this Nigga don’t have the new number now. At this point buy Kh… https://t.co/WjrpxQ7ChO"
1517723020932001792,Terrible_TerriC,Sat Apr 23 04:32:20 +0000 2022,-104.92209349999999,39.713563,"@BolognaFishMD @VincentRK So the game is to prove that strategies like lockdowns, vaccines, and masks are worthless… https://t.co/qX7NVUenqW"
1517723020936331264,TKoppe22,Sat Apr 23 04:32:20 +0000 2022,-81.394759,30.193202999999997,@kstate_kj Gonna delete all of this tomorrow ..
1517723021699694592,ZachFromTexas,Sat Apr 23 04:32:20 +0000 2022,-97.754724,30.323345500000002,Ok fine it was the second date but the point still stands
1517723023280771072,blythecreek,Sat Apr 23 04:32:21 +0000 2022,-122.005153,45.3507765,"@TheRickWilson @GOPLeader Ah, vying for the job if GOP wins back the house in Nov."
1517723026040651777,Duhmeatree,Sat Apr 23 04:32:21 +0000 2022,-122.2816065,37.9941325,@Raider_Rue You can’t escape stick drift https://t.co/f405rykLcA
1517723028246966272,RAlester76,Sat Apr 23 04:32:22 +0000 2022,-85.9785995,35.8305215,@Faungirl123 …and you’re offering me how much for this🤔
